	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20
Enterococcus	282.366475618648	269.894804453961	508.984831178572	342.209685924708	393.881014502456	640.157114591773	281.072716705025	1074.09182503661	345.399949649939	322.902323968997	349.034684913254	262.502493156665	277.390545268063	777.654025728267	1747.52199933223	759.216464315428	713.668377969136	313.828388708636	283.272470699003	328.218753654973
Escherichia coli et rel.	541.744125740114	717.925634268691	839.027943228908	790.809002368284	635.349764879318	1422.4893954148	518.2214697234	495.055839331836	619.209744409894	681.088222445394	969.968065702056	738.52793228989	527.875666305019	20390.4864977802	879.197646718978	9697.80210304806	941.792625027008	554.410107734313	553.57485060447	640.725951662684
Eubacterium biforme et rel.	1687.55042488694	826.257898475611	2592.67201597277	1673.99943689336	414.986290819111	229.766881635149	250.313793246098	196.877334992202	588.967249816079	347.767893319701	2752.01664960377	1344.70268982349	192.778657865491	198.286377307135	259.947965095828	299.20826880741	1751.16034860558	392.718713344454	197.876878457353	1875.89705604106
Eubacterium cylindroides et rel.	192.614387396957	184.260406813391	1015.04499163274	346.09826978622	238.613899941007	1207.91345954521	313.891812889914	369.20085326098	230.800883700873	784.491032801672	251.382323393593	276.5969929282	188.362228010811	178.003942348815	230.214032467845	240.225435095236	358.918921079429	195.411681449043	649.374469390441	211.14436543419
Eubacterium hallii et rel.	2147.36810531068	979.013811015009	17106.4921444046	7844.35930524164	14339.6218324368	2639.35670555111	12947.1360035216	39692.1768968496	1514.3454428545	9909.18716497382	6676.12222059709	2291.30227594766	47142.1776454139	197.6933040243	2162.54946527957	235.3758687746	7264.90506606026	2566.80614829124	585.142455814919	9694.81990501784
Eubacterium limosum et rel.	163.705698646813	125.676125030231	207.854633993834	186.266219583253	151.099737427315	140.299003214927	136.831114041723	124.186060327338	150.547383623745	143.362260444056	146.6515776867	128.863089816172	141.248617008569	122.668597306175	154.681287879109	182.068882747582	261.493359879694	122.832270298267	117.251505770152	169.615844183098
Eubacterium rectale et rel.	4359.37671679121	1046.66362453039	5128.47780956691	1384.70587550607	1226.73947173099	704.666031617835	5289.30150313005	1538.10702134927	7102.79534361506	9336.0704375594	2320.20014328374	18323.4460985744	971.470669652605	461.864888422002	725.627568136164	575.82507338994	2374.79998828499	4382.07171108975	2453.05505480587	10790.8207018179
Eubacterium siraeum et rel.	442.722077506725	1460.52552914918	355.691624152694	402.829396459992	232.788557293022	485.998330626611	659.08560980165	157.387254832083	292.572844044156	282.506570842583	234.868520316414	204.173467011622	151.8684437188	151.890785219423	181.060084631617	284.174060725559	462.925608586656	172.898868083574	157.821223754887	541.956709345932
Eubacterium ventriosum et rel.	6722.11354892091	991.897155103885	23413.0827982674	1545.50910099043	1529.33478138113	479.016762725651	1587.90252430424	689.537790969307	1001.94648642049	2158.05756651543	1090.955526168	8398.96608626103	519.134593967459	232.744086617287	595.806692702027	330.587887910057	4401.9621105145	2466.17322281626	520.235023171088	4698.51815732315
Faecalibacterium prausnitzii et rel.	86237.1456427014	8366.49280549662	77001.9010656794	68837.9838319483	96789.9889676766	2670.81697959784	70311.1239577651	3333.15991738592	95585.6353674496	99067.1486228804	54216.5634185523	68894.6274586958	21742.7303169341	1348.26790460081	2641.32517856263	1591.90507112434	111564.518743778	7456.55326589125	6186.42620296173	136560.728505178
Fusobacteria	344.168902418753	337.856551737273	532.28349606365	407.785276260295	413.637681511676	399.749032236921	334.456651503821	328.226994533909	423.353584924476	391.492019612101	670.322226995914	328.059430549823	336.850787588582	320.990066742491	408.587759025501	429.98563368172	628.775869976802	347.537682548893	344.124354594733	392.339093347846
Gemella	37.8769592232899	37.1968023247251	58.6529360026489	49.1587679042825	55.2225741814914	47.2602953171753	40.2183224542982	44.3818378466066	47.8256396488612	57.1615274396795	48.1793719941731	39.7573472863913	39.5382581143122	59.5868614397197	50.4550884065458	80.9869715898625	72.1595136992638	42.0263759265754	41.2345665434713	42.2590438688231
Granulicatella	44.2387608281966	37.239049197081	59.8382570894877	60.1232602859525	100.962421957725	59.1562382471468	44.0076936592664	59.1676095493916	48.0769901694369	71.375244187801	54.417038773226	49.4201172897516	42.1825482591013	288.562138189012	130.376267142693	76.6073113913673	76.8258108388574	42.0660585567783	39.95714618033	63.1339895649151
Haemophilus	74.5522826540737	76.3487583074987	125.036195307987	88.7444593086221	92.8439372419928	95.1030415961053	74.003809513565	70.9769487003551	95.0684512817217	128.88294885607	90.1423471815921	71.0365821148232	74.9287337864342	168.164452262981	91.1007556873428	236.713871111529	149.468272379628	85.7386930957707	87.995535509414	80.436291788784
Helicobacter	190.828913645853	192.463466043036	284.950067769597	227.055735922412	236.813768232207	219.972083418285	187.262716004869	178.00444973462	230.376496557433	207.609604158777	228.236972731975	184.286872943761	184.54385729714	186.313351625131	223.089770147871	345.655167471922	352.333040491773	195.386540652522	193.057110979971	207.561444928858
Klebisiella pneumoniae et rel.	270.026590179412	314.505757618383	386.817992194586	312.109083573919	290.570137593581	472.739151068886	282.812554231762	269.702880991236	301.119463781187	323.773583404856	644.377145822425	257.107534427119	251.058655065037	2098.08550114944	313.758924911677	1223.43304275472	448.003238665237	255.036955498681	242.735285648874	389.822543629974
Lachnobacillus bovis et rel.	11792.5857851435	1262.82574680996	8087.69723906476	1972.38120706012	2571.81554056237	729.789459738644	3112.29122876751	838.002689917801	21757.2370279761	3703.90544836259	1685.22190232955	3216.03158184724	776.343460073861	487.517712772828	664.338534491678	601.488764532156	8894.39746114164	1572.63080516517	662.329378691369	3740.88251235694
Lachnospira pectinoschiza et rel.	14948.5468554621	5085.59841681817	11561.2388567848	6331.1820934906	1554.59362796544	994.844746411765	2137.33045598501	1040.49544656616	6150.62918964233	2847.14200448106	9696.55034569123	23050.7639117151	1140.72766687207	599.638004984385	985.995668518964	867.116744041773	9049.37360473482	4966.91383136794	1044.77594542032	18745.3905709638
Lactobacillus catenaformis et rel.	75.259558544291	74.551791355971	114.275479787151	91.226027917109	87.5968150157946	89.244860274369	71.973229555698	72.6260219883162	91.1305730871622	81.0933923100262	100.221533287846	71.716741759574	71.088558174378	74.4958528977118	93.6668433862872	85.9656932480786	141.669115346195	80.6250774050674	75.114657238364	79.6693338392812
Lactobacillus gasseri et rel.	525.159939773027	498.328022263038	755.856364723128	614.043953328225	5732.09794131598	530.240642018528	547.45534069038	450.662364012669	624.72922417815	1553.44554472019	636.637274451993	484.99466527401	468.265265184054	445.612730072522	605.257041148327	780.797801130991	1035.20732325941	508.773608779053	461.116375354272	631.522980487614
Lactobacillus plantarum et rel.	720.786285655013	671.086593325748	1050.16629987962	841.402910594227	3071.50847648362	769.157881007641	2149.47500818442	643.453691919931	835.21356249922	955.588392549102	939.845861795933	649.734473877788	659.548286035194	655.84360660179	999.247410837749	925.10635274804	1438.63112253682	705.985228155462	674.154838804692	1005.6871286311
Lactobacillus salivarius et rel.	120.293979792668	112.245664342455	174.140272686359	141.986708434293	712.12524483822	133.116038639528	116.862275232235	112.620409912799	141.908697236452	128.594861157819	159.081658440264	108.177305316985	114.234138600532	120.103302274276	135.084331972368	145.856706600875	222.198018562306	119.381471539872	114.13063292935	151.300546506982
