	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20
bacterium adhufec335	29737.8953617228	1015.73122297635	9580.12399518616	1391.90135756916	10144.4230089941	1594.61458166845	14234.6108631101	7564.74472203206	29795.340890174	17243.3410316015	3695.79626193962	11408.1133747743	1272.81728506446	113.719434083635	1244.36098721347	149.613359440295	4253.12183648256	17716.1338144241	3814.44554644445	29624.5358878804
bacterium adhufec35.25	2173.22320862609	278.026226793205	5843.62951353852	3367.24293831782	3106.14061651172	553.793197243258	1096.50801755288	1339.32913836954	275.271978103271	2379.62602101543	1414.08444219558	1370.09616335133	604.368860120148	117.206225182804	827.593537865637	157.036042982617	2278.93906766499	1140.80055274673	733.993712438761	2155.99528426425
bacterium adhufec355	3602.33104685921	752.045721767162	4323.74896271062	1495.78448019579	547.016185552574	181.439139634722	811.240651031366	207.63100527396	27258.9621790854	14083.8662664246	2603.42363667959	30168.7030622189	154.276097925931	260.81852907601	194.705312026898	417.91163107494	557.748696745495	178.414908868333	17563.2898843467	2786.88165472043
bacterium adhufec365	52159.7118294408	2883.46733273271	30426.6338867665	29552.5067655309	28101.0930089857	2704.09967668343	32360.3843453558	3708.47800610022	38957.1396323728	72241.7900009488	22916.0794960052	67898.7260054019	10460.0782352157	388.735582619121	753.389867714338	695.943691784196	31047.7789044912	5495.48398233725	6234.9571593382	36573.956447539
bacterium adhufec367	2211.44079133825	531.121333678612	5429.79086460146	820.984298659249	2188.64873101556	137.311535219032	348.337000260271	121.106324578716	8247.62453955599	10499.2812251665	1225.97628226125	7223.89590265467	127.176923066815	365.704621020787	163.080336962036	440.70514638109	1135.34507443919	140.383672877096	8830.17059947189	4364.37395234312
bacterium adhufec382	1138.64214088303	375.863770387816	553.304931625831	283.171164871784	483.123775945973	253.62370179088	848.581521975076	192.813544169362	622.774368300079	702.300477283095	282.270878664509	1067.91191685348	187.458720980502	200.330862438666	305.899116007851	376.706259316564	531.107111079695	222.885729560805	235.526356157306	1255.42831305685
bacterium adhufec395	224.193709494397	230.38500015546	344.904745075218	275.548101903338	271.534806966881	275.054913519348	238.795553712244	213.201951876494	274.069575823442	247.318070098741	270.97535702989	211.670555509593	224.011094640916	215.145927750213	259.524574709116	250.403708177792	419.385242823762	228.131587235033	231.519209445972	434.154260807651
bacterium adhufec40	1573.93218192017	685.291020316705	6997.094485802	16540.8231889302	3143.29109755069	3786.63191834368	2844.69843277324	3168.03025776394	1187.43112514363	7710.90062603359	2320.95758895251	2653.97250810498	1149.57251167476	212.361025846976	914.920099959701	272.508897544753	4765.59882360408	1053.23386550077	540.398689797372	3741.93658644407
bacterium adhufec405	7639.03892992919	2850.27456973949	14403.8548120861	6407.73445250555	5594.17613406077	7015.62937027622	29779.0733917519	2879.95322115389	3296.11279145667	18119.9273759809	7082.30979915099	16140.0370718799	1956.54045615606	461.340448258458	914.084618987987	842.49683652106	6306.59634897521	6268.37794570183	1519.09840926455	17096.1373266923
bacterium adhufec43	345.49657520076	4118.99118861576	6661.87062685327	221.069508252566	226.556380191805	222.003919603488	181.003743411501	176.592474335611	16141.5278485435	220.38678612161	237.231056927055	188.567435613047	183.744186789802	181.881226877824	384.834329500922	212.695914763227	1002.36565031855	218.609648883852	196.051987570933	33636.0009192689
bacterium adhufec52	6554.63121480857	16937.0078181395	4590.65774680686	9446.95894189505	432.073439632945	446.918771335128	7767.76969860911	8147.19131209177	3635.25829839838	5890.28663084767	1153.76874209768	10072.1374677063	2181.96373493878	155.45352333404	784.183451616164	230.323490944205	21848.1595582857	2214.05662286922	557.2902817449	13523.0267195814
bacterium adhufec57	15237.7786816487	3724.07151073691	5634.91389986275	4653.63774188907	11021.7713295208	4300.37477331126	16367.528332738	16234.8595685908	1838.05745303258	15583.0164353065	3657.94390063101	4567.35617774624	1575.50033874563	6382.6673879527	13451.8389079025	2244.80705265352	39520.1948488948	4999.02793911612	620.21125775379	125698.913366854
bacterium adhufec58	1150.63392289829	2851.29228147219	4924.77960748589	811.872726962946	9415.98280556934	164.566063765406	1440.62070663799	208.926590990865	256.80537915501	2343.33062374361	5257.14692529616	2583.42632840675	119.581832855329	108.199103712506	131.349125792508	198.993885175286	2080.39630368554	353.907600438308	120.838834423207	4783.96072197534
bacterium adhufec68	51561.3416763155	2027.63335446188	12738.2679917229	2757.12014629229	13581.9299457966	1565.62763181948	25460.2347243123	13565.6456963595	51788.9552009299	29473.787033041	5478.19295337639	27114.0584426282	2178.29558393437	219.3288302404	1164.06629547286	243.705513260641	12254.8275449797	26668.1239422933	7335.90429805069	43268.9550788018
bacterium adhufec77.25	784.684314052602	307.688659405539	3986.34742588405	590.117146580191	910.944409771451	270.200962785719	315.251159376811	217.88685667696	384.294268559915	278.726538258072	512.183867105645	240.885206055451	222.770868861338	222.674492076791	265.636115723837	254.464794921127	661.232335779355	233.536286315797	232.62239957422	566.331783848703
bacterium adhufec81	4894.8501040535	25735.5789352328	797.995551368606	1193.5964791869	243.274233582041	4310.86259739682	6846.47715845235	196.051073224368	986.72178594217	1757.50617599001	292.448559548295	337.016421100953	193.722156322421	188.421000895375	236.726209594458	475.251867243631	1263.05239967006	220.993932275608	204.315428997606	522.96251243629
bacterium adhufec84	632.64978671027	2483.51083270356	3490.4746109625	437.003410020087	298.528427505114	170.678975527627	237.746636405659	169.679886758091	8472.62815136341	1170.28482403663	822.161377348991	1095.01289014675	137.055459420483	227.720192884145	180.161606779747	196.403212607242	461.024811308252	186.389964582654	6544.97072907922	1951.67745950855
Bacteroides caccae	1898.12212255443	1221.22301858906	10144.170980607	5083.27905122117	473.845366875418	232.095267109274	258.34224289177	194.150853462866	10865.321281516	579.701959312982	1242.23814525716	256.380813778793	189.479893380443	193.262696299987	221.69882489504	359.90098515403	1864.76245187709	206.337943560104	2107.42129798332	313.075458081054
Bacteroides capillosus	2297.32606720757	3604.39852413693	8403.50220848951	3332.71986027543	2363.49593212201	338.219413694555	3271.6074658006	347.207292613435	9156.78587631622	4834.59703632744	2486.25993394983	8000.11053060008	1359.14841462756	341.364928278965	360.22535023294	558.589666862685	5970.5820672869	985.219548828228	1597.84701976382	2930.759761586
Bacteroides coprocola	12704.4060630458	4229.92632361315	26450.1598765018	2128.63164047647	2245.09321641786	138.667817554532	1616.4183973252	129.04915825569	37951.0272187699	41630.0865810562	19926.1390059014	67309.8329772455	131.98096304611	305.531274170159	152.875598754609	294.167596980651	2942.67162372958	199.833832231146	62260.817037607	8206.17213598913
Bacteroides eggerthii	49081.247407868	2393.92856137412	3552.85637692714	2693.33336094475	861.004801856852	263.683288039259	541.993265141656	269.682231149542	26964.0196280479	17540.9887281809	3937.18864763497	28401.8933505558	231.344029322586	291.388629747816	281.349813950743	381.425921848531	3361.57715320454	452.334533610809	7744.8206955685	3115.23190672122
Bacteroides finegoldii	970.635763377313	266.673101559753	2125.72635348208	735.379928541607	120.007500800699	36.7110134363493	221.675155688783	57.3212295789537	7165.09809309878	5095.3442569718	1235.25453209319	7441.49315715923	30.8419052851767	76.1750000191492	37.9251890521975	46.969537589171	293.730869222341	39.8616719928436	13723.7537196279	923.973533688445
Bacteroides fragilis	479.853992167148	39518.9395481619	479.204888970188	27868.1613748842	25921.7786217886	153.493287102765	536.142061734185	437.635413883435	25884.9758351778	11055.4420131832	757.95871551675	14856.3509198892	136.902177776131	145.447915391919	165.844699473348	311.973544710746	314.304380126199	155.71763405273	730.823428818465	647.376854008629
Bacteroides intestinalis	11674.4876689947	13247.6264815618	16939.6562247707	5138.62070816676	4403.42311763926	369.705147777746	2983.58285187897	375.925650237363	74419.5967183826	61220.8161615886	6404.49742792079	73345.2294860514	340.541326249448	638.832287420453	439.876416663998	637.687318831335	1897.07867301207	432.40742608272	39161.9699376701	18456.7278417166
Bacteroides nordii	30.3874932568601	44.7896554923211	54.5438609240055	59.9968755666913	21.7635986111905	19.3064260574368	24.8338406198149	16.2679438154577	151.004124915681	73.7711819502128	35.0300874639478	524.771999357726	16.7255106063716	16.6579633950997	19.6622925121564	36.0774608378731	36.1591019196328	17.7364424809261	35.4777796348251	49.2791777729195
Bacteroides ovatus	6460.54848117298	1837.75629603895	12141.0419918207	3356.41950119217	660.195023463377	191.686407001196	1202.42291776346	354.402896878749	27382.9169258967	27086.7801956752	5069.27517135911	43401.4501337022	168.313881910539	509.100487343583	203.75915353335	289.732951407311	2275.35633689253	219.716454341435	97708.1794262531	4789.34282971514
Bacteroides plebeius	639.397928769987	1888.74304033336	28627.5129859579	426.06514713379	328.428264104557	251.790159044413	250.602258823259	213.133388496259	4799.20600312871	1107.63299180447	1374.96728820978	2176.00841602488	216.408648217686	221.982500765888	274.407117534071	565.085688361333	2358.6363519717	249.899005026771	1422.79026138614	2116.46530987772
Bacteroides salyersiae	487.038745510123	1332.17485995617	2160.96127286808	744.097494934686	1001.01183776876	251.029604770344	244.640047684772	212.359230747261	1494.46142582123	480.280055192664	284.17427067077	629.883625814872	215.07006169653	212.204981452546	289.398920543702	390.258467314147	439.874390786622	239.410653378757	9705.1392899245	875.007606040617
Bacteroides sp. ANH 2438	547.077666639459	498.832587126018	25814.374836089	406.257219026184	395.260923781792	137.785508013773	356.697358025642	128.482018011223	3499.30525003305	1280.82836776431	1330.64380730232	657.283409071183	121.430468690327	121.263339046866	147.000744795644	158.03505872257	824.677060932519	129.176916000394	6449.52548402258	1244.28295458096
Bacteroides sp. CB40	484.187651064787	1718.07431885095	19856.8060212851	201.31910325105	138.81625028462	79.6022723545872	101.343734726964	69.1056802168719	4559.77005712698	895.63235544851	845.18224523966	2000.90431933462	71.1890311793404	72.1163808505361	96.560381818988	97.5772718949389	687.067769515914	83.4133665631633	1259.25200397668	1552.62500502976
Bacteroides sp. CJ44	197.95144513947	162.913977113289	175.817188886765	106.985731817834	429.967905641532	89.9042606011215	80.7133502177856	74.1994455581501	362.960822181027	232.970851138678	117.464952874735	806.302363199601	74.5948905222959	77.2875549942092	113.231959344738	106.758073139189	162.590569215838	81.4840639293455	88.9510427386928	139.855066132958
Bacteroides sp. CO11	484.187651064787	1718.07431885095	19856.8060212851	201.31910325105	138.81625028462	79.6022723545872	101.343734726964	69.1056802168719	4559.77005712698	895.63235544851	845.18224523966	2000.90431933462	71.1890311793404	72.1163808505361	96.560381818988	97.5772718949389	687.067769515914	83.4133665631633	1259.25200397668	1552.62500502976
Bacteroides sp. CS3	970.635763377313	266.673101559753	2125.72635348208	735.379928541607	120.007500800699	36.7110134363493	221.675155688783	57.3212295789537	7165.09809309878	5095.3442569718	1235.25453209319	7441.49315715923	30.8419052851767	76.1750000191492	37.9251890521975	46.969537589171	293.730869222341	39.8616719928436	13723.7537196279	923.973533688445
Bacteroides sp. DSM 12148	918.529111458065	2016.52492310798	33894.7694563931	515.216369024646	296.669654760849	152.327759662645	306.288378502468	130.202684029455	4961.69706836155	2093.01059179534	1195.13680776559	2529.96506508534	134.086552704179	135.815065203743	170.484562766234	273.80582030901	1012.91499614015	150.817864320841	1685.74148956689	2106.95201434448
Bacteroides splanchnicus	4000.89594693635	2041.28502766618	27375.837832258	1335.55012468536	1417.42167563049	221.963689389375	523.80529168332	196.936403518734	18427.4325328409	16437.5229474182	2984.03376587442	23474.7972514724	189.722956974579	228.391501860418	240.826994548022	219.7249526953	1184.70947110451	228.590730029448	6312.13347946974	3386.36413989197
